Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Num_Fold,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
abelha_anomalia_3h_k2,11,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.8,5.4,0,92.72072072,7.279279279,0,0.479023485,0.118351306,0.248622567,64.03791477,82.05890954,35.37289893,130.3351361,-94.96223713,0.476688161,1.760473962,-1.283785801,5.50644048,0.074179814,1147.429589,0.987991859,65.8,0.607142857,4.6,0.392857143,3,0.012008141,0.8,0.934839552,0.987991859,0.960578294,0.526810402,0.869220456,0.979712893,0.927207207,0.546358205,0.453641795,0.072792793,0.92509558,0.927207207,0.914662524,0.526810402,0.869220456,0.940356878,0.73564851,0.927207207,0.3706,0.0145,0.3703125,0.0171875,370.3125,17.1875,2437516.8,63511.4,8306.6,99.05405405,67.65135135,?,-1
abelha_anomalia_3h_k2,12,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.6,5.6,0,92.45045045,7.54954955,0,0.477162727,0.118017207,0.245707959,63.90752376,81.1901167,35.37289893,129.7752985,-94.40239957,0.476688161,1.752923922,-1.276235761,5.610083649,0.075635042,1169.18146,0.981999095,65.4,0.583928571,4.4,0.416071429,3.2,0.018000905,1.2,0.937298266,0.981999095,0.959021189,0.503346047,0.872608548,0.981006906,0.924504505,0.526433981,0.473566019,0.075495495,0.914821237,0.924504505,0.913801574,0.503346047,0.872608548,0.944166534,0.736057797,0.924504505,0.3975,0.0124,0.3828125,0.009375,382.8125,9.375,2446123.6,63511.4,8306.6,98.78378378,67.98468468,?,-1
abelha_anomalia_3h_k2,13,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.6,5.6,0,92.45405405,7.545945946,0,0.45350203,0.118855,0.246726738,64.2488169,81.30895111,35.37289893,237.741844,-202.3689451,0.476688161,3.211810231,-2.73512207,5.882221231,0.079231705,1223.681089,0.987969245,65.8,0.630357143,4.8,0.369642857,2.8,0.012030755,0.8,0.932250038,0.987969245,0.959224853,0.492881598,0.862246196,0.974601161,0.924540541,0.566928439,0.433071561,0.075459459,0.915142055,0.924540541,0.910726799,0.492881598,0.862246196,0.938174489,0.72286806,0.924540541,0.3972,0.0119,0.3921875,0.009375,392.1875,9.375,2450666.5,63511.4,8306.6,98.38198198,67.93063063,?,-1
abelha_anomalia_3h_k2,14,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.9,5.3,0,92.85585586,7.144144144,0,0.491508645,0.118371577,0.245788875,64.10540036,81.1700964,35.37289893,130.3713419,-94.998443,0.476688161,1.741711365,-1.265023204,5.929378046,0.07974714,1236.880093,0.98794663,65.8,0.596428571,4.5,0.403571429,3.1,0.01205337,0.8,0.936188224,0.98794663,0.961295267,0.535408379,0.87191296,0.97892193,0.928558559,0.5370405,0.4629595,0.071441441,0.924980602,0.928558559,0.916954766,0.535408379,0.87191296,0.942337394,0.742653128,0.928558559,0.4495,0.0156,0.4390625,0.0171875,439.0625,17.1875,2451137.9,63511.4,8306.6,98.51711712,68.5972973,?,-1
abelha_anomalia_3h_k2,15,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.7,5.5,0,92.58198198,7.418018018,0,0.452628664,0.118621937,0.245874094,64.20469816,81.17233548,35.37289893,236.1321645,-200.7592656,0.476688161,3.190166926,-2.713478765,5.628807937,0.075883331,1172.638571,0.987991859,65.8,0.621428571,4.7,0.378571429,2.9,0.012008141,0.8,0.933699157,0.987991859,0.959888244,0.493153393,0.885067964,0.980880092,0.92581982,0.559256532,0.440743468,0.07418018,0.915318789,0.92581982,0.911339901,0.493153393,0.885067964,0.946272578,0.721105738,0.92581982,0.3958,0.0175,0.3765625,0.015625,376.5625,15.625,2451766.7,63511.4,8306.6,99.19099099,68.92972973,?,-1
abelha_anomalia_3h_k2,16,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.9,5.3,0,92.85405405,7.145945946,0,0.495139404,0.117069234,0.246414316,63.42454239,81.34008564,35.37289893,130.3809338,-95.00803485,0.476688161,1.76112517,-1.284437009,5.958018907,0.080267085,1242.341634,0.986499322,65.7,0.582142857,4.4,0.417857143,3.2,0.013500678,0.9,0.937523145,0.986499322,0.961276787,0.532248941,0.862760669,0.978135403,0.928540541,0.524184076,0.475815924,0.071459459,0.922751296,0.928540541,0.917264673,0.532248941,0.862760669,0.940548734,0.744615528,0.928540541,0.409,0.0159,0.3703125,0.015625,370.3125,15.625,2445115.5,63511.4,8306.6,98.51711712,68.33063063,?,-1
abelha_anomalia_3h_k2,17,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.5,5.7,0,92.31531532,7.684684685,0,0.457338503,0.117255315,0.246763591,63.39591366,81.39141364,35.37289893,129.7482058,-94.37530687,0.476688161,1.752606687,-1.275918526,5.889767939,0.079239732,1226.027973,0.986431479,65.7,0.630357143,4.8,0.369642857,2.8,0.013568521,0.9,0.932012042,0.986431479,0.958377642,0.501328419,0.879909301,0.981073172,0.923153153,0.567078817,0.432921183,0.076846847,0.917260059,0.923153153,0.910547972,0.501328419,0.879909301,0.944988069,0.725483637,0.923153153,0.3658,0.0119,0.3625,0.009375,362.5,9.375,2447471,63511.4,8306.6,98.78558559,68.06126126,?,-1
abelha_anomalia_3h_k2,18,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,69,5.2,0,92.99279279,7.007207207,0,0.510619125,0.118211486,0.246416785,63.96562406,81.32898082,35.37289893,129.7204913,-94.3475924,0.476688161,1.752106191,-1.27541803,5.63881778,0.076131307,1174.482285,0.988037087,65.8,0.580357143,4.4,0.419642857,3.2,0.011962913,0.8,0.937467578,0.988037087,0.961997284,0.549112315,0.877201654,0.981305657,0.929927928,0.522247983,0.477752017,0.070072072,0.925799652,0.929927928,0.919398456,0.549112315,0.877201654,0.944639539,0.752674188,0.929927928,0.4234,0.0172,0.4109375,0.0140625,410.9375,14.0625,2446667.8,63511.4,8306.6,98.78558559,68.25945946,?,-1
abelha_anomalia_3h_k2,19,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.7,5.5,0,92.58918919,7.410810811,0,0.474419665,0.117553153,0.246091878,63.579094,81.22443774,35.37289893,130.110766,-94.73786706,0.476688161,1.738046589,-1.261358428,6.342314305,0.085611178,1320.810774,0.986476707,65.7,0.605357143,4.6,0.394642857,3,0.013523293,0.9,0.934843678,0.986476707,0.959858061,0.512403931,0.871500654,0.980131878,0.925891892,0.544772327,0.455227673,0.074108108,0.918259896,0.925891892,0.913533419,0.512403931,0.871500654,0.943114534,0.733841229,0.925891892,0.3781,0.017,0.35625,0.01875,356.25,18.75,2446312,63511.4,8306.6,98.51711712,68.58648649,?,-1
abelha_anomalia_3h_k2,20,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.7,5.5,0,92.58198198,7.418018018,0,0.478863248,0.118081261,0.244749985,64.0092062,80.88923455,35.37289893,236.4588424,-201.0859435,0.476688161,3.175422143,-2.698733982,5.992083498,0.080653967,1250.511937,0.983514247,65.5,0.585714286,4.4,0.414285714,3.2,0.016485753,1.1,0.937351527,0.983514247,0.959740825,0.515888966,0.874812625,0.97833358,0.92581982,0.528019859,0.471980141,0.07418018,0.920862107,0.92581982,0.914651012,0.515888966,0.874812625,0.943621421,0.736266516,0.92581982,0.3864,0.0144,0.35625,0.015625,356.25,15.625,2441444.5,63511.4,8306.6,98.65045045,68.66126126,?,-1
abelha_anomalia_3h_k2,21,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,69.1,5.1,0,93.12972973,6.87027027,0,0.52640772,0.117875631,0.24511928,63.69356267,80.757509,35.37289893,237.0030611,-201.6301622,0.476688161,3.182583756,-2.705895595,5.985906387,0.08060957,1245.915175,0.987991859,65.8,0.558928571,4.3,0.441071429,3.3,0.012008141,0.8,0.938968815,0.987991859,0.96271484,0.566776423,0.869597831,0.977550652,0.931297297,0.50223401,0.49776599,0.068702703,0.928657401,0.931297297,0.92078873,0.566776423,0.869597831,0.943623483,0.760451659,0.931297297,0.401,0.0168,0.365625,0.0125,365.625,12.5,2446487.2,63511.4,8306.6,98.65225225,68.8036036,?,-1
abelha_anomalia_3h_k2,22,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.4,5.8,0,92.18558559,7.814414414,0,0.480690504,0.120814324,0.249956961,65.30891389,82.42702336,35.37289893,131.4511525,-96.07825359,0.476688161,1.77542331,-1.298735149,4.590026289,0.061913285,954.4883691,0.980416101,65.3,0.592857143,4.5,0.407142857,3.1,0.019583899,1.3,0.935507575,0.980416101,0.957378431,0.511720913,0.856733984,0.97624698,0.921855856,0.534296897,0.465703103,0.078144144,0.915718123,0.921855856,0.912420674,0.511720913,0.856733984,0.938679092,0.738432805,0.921855856,0.4114,0.0105,0.3984375,0.0109375,398.4375,10.9375,2440192.4,63511.4,8306.6,98.92252252,68.4,?,-1
abelha_anomalia_3h_k2,23,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.5,5.7,0,92.31891892,7.681081081,0,0.448360096,0.118336712,0.244242622,63.96581992,80.47208939,35.37289893,236.3234715,-200.9505725,0.476688161,3.192679788,-2.715991627,5.799578381,0.078148306,1207.54728,0.983536861,65.5,0.598214286,4.6,0.401785714,3,0.016463139,1.1,0.935197819,0.983536861,0.958404813,0.481701051,0.882205652,0.980500483,0.923189189,0.537866614,0.462133386,0.076810811,0.910160938,0.923189189,0.908829461,0.481701051,0.882205652,0.944269398,0.718773114,0.923189189,0.4022,0.0178,0.384375,0.015625,384.375,15.625,2440923.6,63511.4,8306.6,99.05765766,69.27027027,?,-1
abelha_anomalia_3h_k2,24,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,69.1,5.1,0,93.12792793,6.872072072,0,0.500564577,0.118637432,0.245272363,64.29683815,81.07368782,35.37289893,130.0969314,-94.72403243,0.476688161,1.757265471,-1.28057731,5.357675094,0.071944231,1118.846115,0.989529625,65.9,0.583928571,4.4,0.416071429,3.2,0.010470375,0.7,0.937729369,0.989529625,0.962854856,0.535922948,0.870056172,0.978522985,0.931279279,0.525678226,0.474321774,0.068720721,0.923396127,0.931279279,0.919235968,0.535922948,0.870056172,0.942386961,0.746984649,0.931279279,0.3799,0.0177,0.3640625,0.0140625,364.0625,14.0625,2440298.4,63511.4,8306.6,99.19099099,68.13153153,?,-1
abelha_anomalia_3h_k2,25,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.7,5.5,0,92.58738739,7.412612613,0,0.461475078,0.118066532,0.244374942,63.84750732,80.63868537,35.37289893,129.7833278,-94.41042885,0.476688161,1.752921379,-1.276233218,5.797957527,0.078217952,1206.720982,0.986454093,65.7,0.607142857,4.6,0.392857143,3,0.013545907,0.9,0.934977467,0.986454093,0.959919412,0.490898157,0.885107942,0.981154844,0.925873874,0.546562638,0.453437362,0.074126126,0.912930386,0.925873874,0.912403218,0.490898157,0.885107942,0.945020121,0.726867243,0.925873874,0.3689,0.0125,0.365625,0.0140625,365.625,14.0625,2452575.2,63511.4,8306.6,99.05405405,68.72972973,?,-1
abelha_anomalia_3h_k2,26,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.5,5.7,0,92.31351351,7.686486486,0,0.47316923,0.118587883,0.245534067,64.15315286,81.04115187,35.37289893,237.0562786,-201.6833797,0.476688161,3.202754281,-2.72606612,5.521403815,0.074313931,1150.14376,0.98046133,65.3,0.580357143,4.4,0.419642857,3.2,0.01953867,1.3,0.937208874,0.98046133,0.958205171,0.497666266,0.87384183,0.978119916,0.923135135,0.523030948,0.476969052,0.076864865,0.912698919,0.923135135,0.912266464,0.497666266,0.87384183,0.943473221,0.733684115,0.923135135,0.3816,0.0145,0.3734375,0.015625,373.4375,15.625,2438599.9,63511.4,8306.6,98.38018018,67.78198198,?,-1
abelha_anomalia_3h_k2,27,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,69,5.2,0,92.99279279,7.007207207,0,0.492874298,0.114579189,0.240740021,61.97283419,79.48654267,35.37289893,235.9147443,-200.5418453,0.476688161,3.167831297,-2.691143136,6.853490653,0.092408754,1427.229198,0.987969245,65.8,0.580357143,4.4,0.419642857,3.2,0.012030755,0.8,0.937859575,0.987969245,0.962017529,0.531411602,0.872396742,0.977037289,0.929927928,0.522315826,0.477684174,0.070072072,0.922176143,0.929927928,0.91722905,0.531411602,0.872396742,0.94298363,0.741701405,0.929927928,0.4017,0.0128,0.3859375,0.0125,385.9375,12.5,2441607.7,63511.4,8306.6,99.05945946,67.91891892,?,-1
abelha_anomalia_3h_k2,28,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.8,5.4,0,92.72072072,7.279279279,0,0.501661882,0.117539685,0.245739467,63.51350179,80.97241397,35.37289893,129.8513907,-94.47849182,0.476688161,1.734649113,-1.257960952,6.086939781,0.081919551,1266.068074,0.986408865,65.7,0.592857143,4.5,0.407142857,3.1,0.013591135,0.9,0.935918359,0.986408865,0.960412726,0.546302412,0.883755532,0.981620871,0.927207207,0.533655485,0.466344515,0.072792793,0.925828112,0.927207207,0.916977256,0.546302412,0.883755532,0.947768265,0.748334901,0.927207207,0.3953,0.023,0.378125,0.015625,378.125,15.625,2446666.7,63511.4,8306.6,99.05765766,68.27027027,?,-1
abelha_anomalia_3h_k2,29,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,667.8,74.2,68.6,5.6,0,92.45045045,7.54954955,0,0.467931998,0.119867658,0.249901481,64.98680689,82.61148526,35.37289893,344.2089118,-308.8360129,0.476688161,4.650680829,-4.173992668,5.317758781,0.071588033,1110.803048,0.985029398,65.6,0.6125,4.6,0.3875,3,0.014970602,1,0.934557636,0.985029398,0.959078509,0.502560877,0.853472491,0.973493341,0.924504505,0.551975106,0.448024894,0.075495495,0.916830462,0.924504505,0.91315251,0.502560877,0.853472491,0.935458324,0.731311371,0.924504505,0.4053,0.0189,0.365625,0.0171875,365.625,17.1875,2442914.5,63511.4,8306.6,98.38198198,68.72432432,?,-1
