Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Num_Fold,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
abelha_anomalia_6h_k5,1,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66.1,7.8,0,89.4465013,10.5534987,0,0,0.105534987,0.324760791,55.58730317,105.7154956,35.94471795,8377.2,-8341.255282,0.486356903,113.3445761,-112.8582192,9.493717198,0.12847318,1937.516547,1,66.1,1,7.8,0,0,0,0,0.894465013,1,0.944285204,0,0.5,0.894465013,0.894465013,0.894465013,0.105534987,0.105534987,0.800094227,0.894465013,0.844644822,0,0.5,0.811258428,0.472142602,0.894465013,0.1427,0.014,0.1296875,0.0140625,129.6875,14.0625,89623,63260.3,8278.7,89.4465013,50,?
abelha_anomalia_6h_k5,2,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66,7.9,0,89.31136616,10.68863384,0,-0.002461538,0.106886338,0.326755285,56.29282464,106.3578006,35.94471795,8484.6,-8448.655282,0.486356903,114.7959274,-114.3095705,9.154300172,0.123886463,1868.120934,0.998484848,66,1,7.8,0,0,0.001515152,0.1,0.89431692,0.998484848,0.94352467,-0.00407485,0.499242424,0.894319163,0.893113662,0.894628813,0.105371187,0.106886338,0.799962144,0.893113662,0.843966507,-0.00407485,0.499242424,0.811128346,0.471762335,0.893113662,0.1415,0.0131,0.1296875,0.0125,129.6875,12.5,89602.4,63260.3,8278.7,89.31136616,50,?
abelha_anomalia_6h_k5,3,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66.1,7.8,0,89.4465013,10.5534987,0,0,0.105534987,0.324760791,55.58730317,105.7154956,35.94471795,8377.2,-8341.255282,0.486356903,113.3445761,-112.8582192,9.493717198,0.12847318,1937.516547,1,66.1,1,7.8,0,0,0,0,0.894465013,1,0.944285204,0,0.5,0.894465013,0.894465013,0.894465013,0.105534987,0.105534987,0.800094227,0.894465013,0.844644822,0,0.5,0.811258428,0.472142602,0.894465013,0.1284,0.0131,0.1265625,0.0140625,126.5625,14.0625,89587.6,63260.3,8278.7,89.4465013,50,?
abelha_anomalia_6h_k5,4,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66.1,7.8,0,89.4465013,10.5534987,0,0,0.105534987,0.324760791,55.58730317,105.7154956,35.94471795,8377.2,-8341.255282,0.486356903,113.3445761,-112.8582192,9.493717198,0.12847318,1937.516547,1,66.1,1,7.8,0,0,0,0,0.894465013,1,0.944285204,0,0.5,0.894465013,0.894465013,0.894465013,0.105534987,0.105534987,0.800094227,0.894465013,0.844644822,0,0.5,0.811258428,0.472142602,0.894465013,0.1315,0.0131,0.128125,0.0109375,128.125,10.9375,89597,63260.3,8278.7,89.4465013,50,?
abelha_anomalia_6h_k5,5,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66.1,7.8,0,89.4465013,10.5534987,0,0,0.105534987,0.324760791,55.58730317,105.7154956,35.94471795,8377.2,-8341.255282,0.486356903,113.3445761,-112.8582192,9.493717198,0.12847318,1937.516547,1,66.1,1,7.8,0,0,0,0,0.894465013,1,0.944285204,0,0.5,0.894465013,0.894465013,0.894465013,0.105534987,0.105534987,0.800094227,0.894465013,0.844644822,0,0.5,0.811258428,0.472142602,0.894465013,0.1372,0.0133,0.1265625,0.0109375,126.5625,10.9375,89604.2,63260.3,8278.7,89.4465013,50,?
abelha_anomalia_6h_k5,6,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66.1,7.8,0,89.4465013,10.5534987,0,0,0.105534987,0.324760791,55.58730317,105.7154956,35.94471795,8377.2,-8341.255282,0.486356903,113.3445761,-112.8582192,9.493717198,0.12847318,1937.516547,1,66.1,1,7.8,0,0,0,0,0.894465013,1,0.944285204,0,0.5,0.894465013,0.894465013,0.894465013,0.105534987,0.105534987,0.800094227,0.894465013,0.844644822,0,0.5,0.811258428,0.472142602,0.894465013,0.1232,0.012,0.11875,0.0109375,118.75,10.9375,89593,63260.3,8278.7,89.4465013,50,?
abelha_anomalia_6h_k5,7,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66.1,7.8,0,89.4465013,10.5534987,0,0,0.105534987,0.324760791,55.58730317,105.7154956,35.94471795,8377.2,-8341.255282,0.486356903,113.3445761,-112.8582192,9.493717198,0.12847318,1937.516547,1,66.1,1,7.8,0,0,0,0,0.894465013,1,0.944285204,0,0.5,0.894465013,0.894465013,0.894465013,0.105534987,0.105534987,0.800094227,0.894465013,0.844644822,0,0.5,0.811258428,0.472142602,0.894465013,0.1259,0.0124,0.121875,0.0125,121.875,12.5,89647.2,63260.3,8278.7,89.4465013,50,?
abelha_anomalia_6h_k5,8,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66.1,7.8,0,89.4465013,10.5534987,0,0,0.105534987,0.324760791,55.58730317,105.7154956,35.94471795,8377.2,-8341.255282,0.486356903,113.3445761,-112.8582192,9.493717198,0.12847318,1937.516547,1,66.1,1,7.8,0,0,0,0,0.894465013,1,0.944285204,0,0.5,0.894465013,0.894465013,0.894465013,0.105534987,0.105534987,0.800094227,0.894465013,0.844644822,0,0.5,0.811258428,0.472142602,0.894465013,0.1216,0.0123,0.1203125,0.015625,120.3125,15.625,89602.4,63260.3,8278.7,89.4465013,50,?
abelha_anomalia_6h_k5,9,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66.1,7.8,0,89.4465013,10.5534987,0,0,0.105534987,0.324760791,55.58730317,105.7154956,35.94471795,8377.2,-8341.255282,0.486356903,113.3445761,-112.8582192,9.493717198,0.12847318,1937.516547,1,66.1,1,7.8,0,0,0,0,0.894465013,1,0.944285204,0,0.5,0.894465013,0.894465013,0.894465013,0.105534987,0.105534987,0.800094227,0.894465013,0.844644822,0,0.5,0.811258428,0.472142602,0.894465013,0.1251,0.0128,0.1234375,0.0125,123.4375,12.5,89565.2,63260.3,8278.7,89.4465013,50,?
abelha_anomalia_6h_k5,10,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,665.1,73.9,66.1,7.8,0,89.4465013,10.5534987,0,0,0.105534987,0.324760791,55.58730317,105.7154956,35.94471795,8377.2,-8341.255282,0.486356903,113.3445761,-112.8582192,9.493717198,0.12847318,1937.516547,1,66.1,1,7.8,0,0,0,0,0.894465013,1,0.944285204,0,0.5,0.894465013,0.894465013,0.894465013,0.105534987,0.105534987,0.800094227,0.894465013,0.844644822,0,0.5,0.811258428,0.472142602,0.894465013,0.1213,0.0131,0.121875,0.0140625,121.875,14.0625,89580,63260.3,8278.7,89.4465013,50,?
