Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Num_Fold,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
abelha_anomalia_24h_k23,11,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.4,6.7,0,90.70776256,9.292237443,0,0.214244671,0.157995833,0.290341181,85.42005417,95.7690023,34.41946983,32.52250428,1.896965551,0.477355137,0.451060469,0.026294667,4.231964102,0.0586568,881.3877829,0.992259615,64.2,0.841071429,6.2,0.158928571,1.2,0.007740385,0.5,0.912098615,0.992259615,0.950405364,0.272900183,0.592050567,0.926667457,0.907077626,0.755889439,0.244110561,0.092922374,0.881541608,0.907077626,0.877828742,0.272900183,0.592050567,0.862835813,0.594268338,0.907077626,0.2649,0,0.2578125,0,257.8125,0,11226,61755.7,8113.3,99.72222222,99.09817352,?
abelha_anomalia_24h_k23,12,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.5,6.6,0,90.85235921,9.147640791,0,0.23080858,0.155352692,0.288032424,83.82298234,94.91663211,34.41946983,31.94489422,2.474575611,0.477355137,0.442868696,0.034486441,4.581839275,0.06370057,951.8975145,0.993846154,64.3,0.8375,6.2,0.1625,1.2,0.006153846,0.4,0.912157656,0.993846154,0.951184766,0.301691062,0.619174536,0.92400714,0.908523592,0.752177438,0.247822562,0.091476408,0.88730162,0.908523592,0.879623146,0.301691062,0.619174536,0.863851366,0.60286511,0.908523592,0.2647,4.00E-04,0.2609375,0,260.9375,0,11226,61755.7,8113.3,99.30555556,94.58333333,?
abelha_anomalia_24h_k23,13,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.2,6.9,0,90.42998478,9.570015221,0,0.207243087,0.166133277,0.294138268,89.70617328,96.93552643,34.41946983,33.61371918,0.805750652,0.477355137,0.466193307,0.011161829,2.392003801,0.03311533,496.5551949,0.990697115,64.1,0.851785714,6.3,0.148214286,1.1,0.009302885,0.6,0.910544124,0.990697115,0.948882405,0.281813564,0.604284856,0.92073363,0.904299848,0.765388447,0.234611553,0.095700152,0.888741892,0.904299848,0.875800945,0.281813564,0.604211094,0.85766484,0.59221898,0.904299848,0.262,3.00E-04,0.259375,0,259.375,0,11226,61755.7,8113.3,99.30555556,98.88984018,?
abelha_anomalia_24h_k23,14,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.2,6.9,0,90.43188737,9.568112633,0,0.183409525,0.157937537,0.292268069,85.37133387,96.40721742,34.41946983,33.07862546,1.340844369,0.477355137,0.458679939,0.018675198,3.831881453,0.053166484,798.2140963,0.990745192,64.1,0.853571429,6.3,0.146428571,1.1,0.009254808,0.6,0.910800303,0.990745192,0.949004158,0.204668885,0.586168012,0.918614561,0.904318874,0.76714511,0.23285489,0.095681126,0.855693583,0.904318874,0.8731596,0.204668885,0.586168012,0.854059123,0.577835412,0.904318874,0.2501,1.00E-04,0.2484375,0,248.4375,0,11226,61755.7,8113.3,99.8630137,99.44634703,?
abelha_anomalia_24h_k23,15,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.4,6.7,0,90.70205479,9.297945205,0,0.211002197,0.159394608,0.290433366,86.15298459,95.77388309,34.41946983,32.85806558,1.561404251,0.477355137,0.455893442,0.021461695,3.745684985,0.051762082,779.8340042,0.992259615,64.2,0.841071429,6.2,0.158928571,1.2,0.007740385,0.5,0.912109704,0.992259615,0.950408971,0.2639791,0.584944626,0.924878019,0.907020548,0.755832361,0.244167639,0.092979452,0.876464343,0.907020548,0.877274966,0.2639791,0.584944626,0.860190904,0.592401455,0.907020548,0.2466,2.00E-04,0.2484375,0,248.4375,0,11226,61755.7,8113.3,99.58333333,99.23611111,?
abelha_anomalia_24h_k23,16,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.2,6.9,0,90.42998478,9.570015221,0,0.213027736,0.158627079,0.290953509,85.66172938,95.91756233,34.41946983,32.82049077,1.598979065,0.477355137,0.455198254,0.022156883,3.483151399,0.048258994,724.4788524,0.989206731,64,0.835714286,6.2,0.164285714,1.2,0.010793269,0.7,0.911948654,0.989206731,0.94877531,0.271434771,0.597148438,0.924057263,0.904299848,0.750807403,0.249192597,0.095700152,0.880301169,0.904299848,0.875699352,0.271434771,0.597148438,0.860925995,0.593395592,0.904299848,0.2644,1.00E-04,0.2609375,0,260.9375,0,11226,61755.7,8113.3,99.58333333,99.09817352,?
abelha_anomalia_24h_k23,17,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.5,6.6,0,90.84474886,9.155251142,0,0.221929112,0.153393371,0.28740249,82.76375563,94.70696054,34.41946983,31.95969903,2.459770804,0.477355137,0.443309447,0.034045689,4.593961588,0.063755822,953.8922552,0.993822115,64.3,0.835714286,6.2,0.164285714,1.2,0.006177885,0.4,0.912290987,0.993822115,0.95120567,0.264527861,0.58205443,0.921123919,0.908447489,0.750339659,0.249660341,0.091552511,0.87077392,0.908447489,0.878332489,0.264527861,0.58205443,0.857111311,0.597320007,0.908447489,0.2858,2.00E-04,0.2703125,0,270.3125,0,11226,61755.7,8113.3,99.86111111,99.37690259,?
abelha_anomalia_24h_k23,18,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.4,6.7,0,90.70776256,9.292237443,0,0.242639243,0.154357547,0.288089721,83.2926248,94.94216934,34.41946983,31.76617831,2.653291523,0.477355137,0.440563127,0.03679201,4.424800044,0.061369784,919.1680719,0.990721154,64.1,0.823214286,6.1,0.176785714,1.3,0.009278846,0.6,0.91321904,0.990721154,0.950321304,0.317654893,0.618346927,0.929254422,0.907077626,0.739570757,0.260429243,0.092922374,0.895552355,0.907077626,0.880584105,0.317654893,0.618346927,0.868893438,0.610993985,0.907077626,0.2575,0,0.253125,0,253.125,0,11226,61755.7,8113.3,100,99.30650685,?
abelha_anomalia_24h_k23,19,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.5,6.6,0,90.84665145,9.153348554,0,0.202280028,0.160936593,0.285923363,86.88607535,94.1659718,34.41946983,31.60873251,2.810737321,0.477355137,0.438378159,0.038976978,4.152040431,0.05757687,862.2568455,0.995384615,64.4,0.846428571,6.3,0.153571429,1.1,0.004615385,0.3,0.911305893,0.995384615,0.95130132,0.254632945,0.595637019,0.918829769,0.908466514,0.759510471,0.240489529,0.091533486,0.872508627,0.908466514,0.875529079,0.254632945,0.595637019,0.856840234,0.584867832,0.908466514,0.264,1.00E-04,0.2546875,0,254.6875,0,11226,61755.7,8113.3,99.86111111,99.2370624,?
abelha_anomalia_24h_k23,20,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.3,6.8,0,90.56887367,9.431126332,0,0.216388917,0.156699423,0.288073639,84.54822942,94.95686888,34.41946983,32.28941995,2.130049886,0.477355137,0.447822253,0.029532883,4.11639951,0.057086519,855.5983623,0.990769231,64.1,0.833928571,6.2,0.166071429,1.2,0.009230769,0.6,0.912128288,0.990769231,0.949633252,0.268020708,0.566812758,0.923190524,0.905688737,0.748848077,0.251151923,0.094311263,0.874853553,0.905688737,0.876342201,0.268020708,0.566812758,0.859181053,0.594740868,0.905688737,0.2579,0,0.2546875,0,254.6875,0,11226,61755.7,8113.3,99.72222222,99.16761796,?
abelha_anomalia_24h_k23,21,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.8,6.3,0,91.26331811,8.736681887,0,0.247740345,0.151874312,0.282806331,81.99781592,93.26498668,34.41946983,31.1668525,3.252617332,0.477355137,0.432240377,0.045114759,5.492258837,0.076181477,1141.863826,0.996875,64.5,0.828571429,6.1,0.171428571,1.3,0.003125,0.2,0.913700682,0.996875,0.953446821,0.326290882,0.599946343,0.9279215,0.912633181,0.74432961,0.25567039,0.087366819,0.895701465,0.912633181,0.883798235,0.326290882,0.599946343,0.866099995,0.611193107,0.912633181,0.2598,0,0.2578125,0,257.8125,0,11226,61755.7,8113.3,99.86111111,99.16761796,?
abelha_anomalia_24h_k23,22,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.5,6.6,0,90.84665145,9.153348554,0,0.227326564,0.157432581,0.288697736,85.15052735,95.30029775,34.41946983,32.41297809,2.006491743,0.477355137,0.449534711,0.027820426,3.776166738,0.052360196,787.8965405,0.993846154,64.3,0.841071429,6.2,0.158928571,1.2,0.006153846,0.4,0.912142177,0.993846154,0.951206321,0.302031837,0.569744591,0.924933137,0.908466514,0.755691789,0.244308211,0.091533486,0.8919941,0.908466514,0.880056217,0.302031837,0.569744591,0.860912283,0.602042554,0.908466514,0.253,2.00E-04,0.2515625,0,251.5625,0,11226,61755.7,8113.3,99.72222222,99.02872907,?
abelha_anomalia_24h_k23,23,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.6,6.5,0,90.98173516,9.01826484,0,0.221534398,0.153238011,0.284022004,82.92117066,93.70263177,34.41946983,31.21928419,3.200185647,0.477355137,0.433103636,0.044251501,4.641438445,0.064205032,967.6686181,0.995336538,64.4,0.842857143,6.2,0.157142857,1.2,0.004663462,0.3,0.912262901,0.995336538,0.951968035,0.279761078,0.587079756,0.921108826,0.909817352,0.757337956,0.242662044,0.090182648,0.880981875,0.909817352,0.879940826,0.279761078,0.587079756,0.858071165,0.597751694,0.909817352,0.2523,1.00E-04,0.25,0,250,0,11226,61755.7,8113.3,100,99.16952055,?
abelha_anomalia_24h_k23,24,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.5,6.6,0,90.84665145,9.153348554,0,0.212162491,0.156273254,0.285779799,84.39612401,94.25477764,34.41946983,31.57803915,2.841430683,0.477355137,0.437948068,0.039407068,4.55144791,0.063108879,946.5923801,0.993822115,64.3,0.839285714,6.2,0.160714286,1.2,0.006177885,0.4,0.912341604,0.993822115,0.951235495,0.255218488,0.599848043,0.92428429,0.908466514,0.753930113,0.246069887,0.091533486,0.871707142,0.908466514,0.877779916,0.255218488,0.599848043,0.8631076,0.591956132,0.908466514,0.26,0,0.2578125,0,257.8125,0,11226,61755.7,8113.3,99.86111111,99.30650685,?
abelha_anomalia_24h_k23,25,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.2,6.9,0,90.42998478,9.570015221,0,0.219625575,0.155770429,0.292333807,84.08529082,96.34147132,34.41946983,32.72630741,1.693162419,0.477355137,0.453891454,0.023463683,4.239703432,0.058764321,880.9945842,0.989134615,64,0.839285714,6.2,0.160714286,1.2,0.010865385,0.7,0.911736212,0.989134615,0.948779951,0.30116586,0.589948918,0.916673097,0.904299848,0.754450947,0.245549053,0.095700152,0.894014406,0.904299848,0.877216181,0.30116586,0.589948918,0.853430319,0.59906752,0.904299848,0.2621,1.00E-04,0.2546875,0,254.6875,0,11226,61755.7,8113.3,99.86111111,99.51484018,?
abelha_anomalia_24h_k23,26,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.1,7,0,90.29109589,9.70890411,0,0.216938112,0.162382329,0.29344919,87.71385763,96.75716263,34.41946983,32.95910184,1.460367997,0.477355137,0.457115405,0.020239731,2.49185687,0.034480115,518.8792483,0.987668269,63.9,0.835714286,6.2,0.164285714,1.2,0.012331731,0.8,0.91171237,0.987668269,0.948079215,0.27957447,0.575940076,0.919294518,0.902910959,0.750956975,0.249043025,0.097089041,0.884601746,0.902910959,0.876083839,0.27957447,0.575940076,0.856334208,0.598256779,0.902910959,0.289,3.00E-04,0.2671875,0,267.1875,0,11226,61755.7,8113.3,99.86111111,99.375,?
abelha_anomalia_24h_k23,27,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.2,6.9,0,90.42808219,9.571917808,0,0.20180887,0.157147081,0.292448836,84.87130876,96.4842163,34.41946983,33.21202479,1.207445047,0.477355137,0.460709223,0.016645914,3.541496707,0.049006707,736.3026916,0.990745192,64.1,0.851785714,6.3,0.148214286,1.1,0.009254808,0.6,0.910661857,0.990745192,0.948857342,0.273771002,0.593170931,0.923894122,0.904280822,0.765321344,0.234678656,0.095719178,0.883984415,0.904280822,0.874822064,0.273771002,0.593170931,0.861005319,0.587717327,0.904280822,0.2841,0,0.259375,0,259.375,0,11226,61755.7,8113.3,99.58333333,99.16856925,?
abelha_anomalia_24h_k23,28,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.5,6.6,0,90.84094368,9.159056317,0,0.216575573,0.151981049,0.287305844,82.19365126,94.83696285,34.41946983,32.00658533,2.412884506,0.477355137,0.4441147,0.033240436,5.134598606,0.070993325,1069.679602,0.993822115,64.3,0.842857143,6.2,0.157142857,1.2,0.006177885,0.4,0.912166793,0.993822115,0.95120713,0.27378667,0.597149296,0.924320006,0.908409437,0.757444464,0.242555536,0.091590563,0.88158936,0.908409437,0.878933127,0.27378667,0.597149296,0.863268105,0.595881343,0.908409437,0.2888,1.00E-04,0.265625,0,265.625,0,11226,61755.7,8113.3,99.72222222,99.1010274,?
abelha_anomalia_24h_k23,29,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.6,6.5,0,90.98173516,9.01826484,0,0.232021359,0.162250428,0.285177697,87.52931986,93.95706116,34.41946983,31.68672238,2.732747453,0.477355137,0.439573865,0.037781272,3.834331696,0.05307291,796.3420214,0.995384615,64.4,0.833928571,6.2,0.166071429,1.2,0.004615385,0.3,0.912412317,0.995384615,0.951969958,0.290307921,0.636755237,0.931129277,0.909817352,0.748361308,0.251638692,0.090182648,0.878423528,0.909817352,0.879481393,0.290307921,0.636755237,0.873030584,0.60199508,0.909817352,0.2648,0,0.2625,0,262.5,0,11226,61755.7,8113.3,99.72222222,99.23611111,?
abelha_anomalia_24h_k23,30,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,648.9,72.1,65.4,6.7,0,90.70966514,9.290334855,0,0.235002675,0.160425346,0.288439936,86.68556207,95.11449293,34.41946983,31.79708478,2.622385058,0.477355137,0.440916774,0.036438363,3.522753084,0.048891109,733.6007894,0.990745192,64.1,0.825,6.1,0.175,1.3,0.009254808,0.6,0.91330824,0.990745192,0.950318212,0.311677839,0.573288118,0.924056904,0.907096651,0.741351459,0.258648541,0.092903349,0.893607685,0.907096651,0.879887971,0.311677839,0.573288118,0.862385568,0.60614007,0.907096651,0.268,0,0.259375,0,259.375,0,11226,61755.7,8113.3,100,99.44539574,?
