Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Num_Fold,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
abelha_anomalia_24h_k23,1,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.5,6.6,0,90.85045662,9.149543379,0,0.242859123,0.150930413,0.280332619,81.48588282,92.36030437,34.41946983,136.7761269,-102.356657,0.477355137,1.899038104,-1.421682967,-5.074199796,-0.070406733,-1054.354231,0.992235577,64.2,0.823214286,6.1,0.176785714,1.3,0.007764423,0.5,0.913410184,0.992235577,0.951113748,0.309711398,0.757631997,0.958211525,0.908504566,0.739483275,0.260516725,0.091495434,0.887265515,0.908504566,0.880814008,0.309711398,0.757631997,0.905341546,0.609871171,0.908504566,0.3799,0.0177,0.3625,0.015625,362.5,15.625,2830695.2,61755.7,8113.3,97.91856925,73.44368341,?,-1
abelha_anomalia_24h_k23,2,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.3,6.8,0,90.57077626,9.429223744,0,0.226512773,0.147835569,0.276898786,79.89254487,91.35560489,34.41946983,28.4683346,5.951135233,0.477355137,0.394796928,0.082558209,-3.534461632,-0.049056484,-732.2795319,0.990769231,64.1,0.835714286,6.2,0.164285714,1.2,0.009230769,0.6,0.911938362,0.990769231,0.949638315,0.291939771,0.785020175,0.967071166,0.905707763,0.750652818,0.249347182,0.094292237,0.88499713,0.905707763,0.878071409,0.291939771,0.785020175,0.913359777,0.602167642,0.905707763,0.3784,0.0382,0.359375,0.01875,359.375,18.75,2845623.3,61755.7,8113.3,98.19824962,74.13432268,?,-1
abelha_anomalia_24h_k23,3,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.4,6.7,0,90.70776256,9.292237443,0,0.240260474,0.148129043,0.277041134,79.97088706,91.34457963,34.41946983,28.67139197,5.748077867,0.477355137,0.397672457,0.07968268,-3.356627138,-0.046586978,-698.2784805,0.990769231,64.1,0.823214286,6.1,0.176785714,1.3,0.009230769,0.6,0.913273766,0.990769231,0.950332744,0.314449808,0.779167883,0.965502455,0.907077626,0.739522681,0.260477319,0.092922374,0.894672333,0.907077626,0.880311504,0.314449808,0.779167883,0.91157351,0.609181523,0.907077626,0.3675,0.0168,0.359375,0.0140625,359.375,14.0625,2837255.3,61755.7,8113.3,97.92047184,73.99543379,?,-1
abelha_anomalia_24h_k23,4,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.5,6.6,0,90.84665145,9.153348554,0,0.251282785,0.148245814,0.276569203,80.03954467,91.23666509,34.41946983,135.9567303,-101.5372605,0.477355137,1.887712822,-1.410357685,-3.616949328,-0.050195278,-752.2105002,0.990721154,64.1,0.814285714,6,0.185714286,1.4,0.009278846,0.6,0.914511871,0.990721154,0.951051795,0.313729398,0.769700378,0.958392536,0.908466514,0.732031075,0.267968925,0.091533486,0.88954292,0.908466514,0.882615456,0.313729398,0.769700378,0.903490949,0.615702665,0.908466514,0.3555,0.0158,0.3515625,0.0171875,351.5625,17.1875,2835674.6,61755.7,8113.3,97.92047184,73.72050989,?,-1
abelha_anomalia_24h_k23,5,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.3,6.8,0,90.56887367,9.431126332,0,0.22315694,0.149352074,0.277532852,80.68037176,91.51271512,34.41946983,29.35399209,5.065477741,0.477355137,0.407198207,0.070156929,-4.401355294,-0.061236805,-913.3662061,0.990721154,64.1,0.839285714,6.2,0.160714286,1.2,0.009278846,0.6,0.911864399,0.990721154,0.949637437,0.287121276,0.763863753,0.961364283,0.905688737,0.754253297,0.245746703,0.094311263,0.885515126,0.905688737,0.878362853,0.287121276,0.763863753,0.909230858,0.601258112,0.905688737,0.3505,0.0137,0.346875,0.015625,346.875,15.625,2836158.5,61755.7,8113.3,97.91856925,73.99828767,?,-1
abelha_anomalia_24h_k23,6,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.6,6.5,0,90.98363775,9.016362253,0,0.268184226,0.147117723,0.276079683,79.42458351,90.98539444,34.41946983,134.7111299,-100.29166,0.477355137,1.870391143,-1.393036007,-3.122049985,-0.043240833,-648.6792799,0.990721154,64.1,0.796428571,5.9,0.203571429,1.5,0.009278846,0.6,0.915932369,0.990721154,0.951770262,0.31833983,0.806522794,0.96871406,0.909836377,0.715543795,0.284456205,0.090163623,0.884906379,0.909836377,0.884381298,0.31833983,0.806522794,0.914879757,0.623991191,0.909836377,0.3399,0.0131,0.334375,0.009375,334.375,9.375,2834947.7,61755.7,8113.3,98.47412481,73.77473364,?,-1
abelha_anomalia_24h_k23,7,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.4,6.7,0,90.71156773,9.288432268,0,0.240835409,0.149258847,0.278741298,80.52596519,91.84729834,34.41946983,28.93554626,5.48392357,0.477355137,0.401218034,0.076137103,-4.022513218,-0.055680067,-838.0257305,0.990745192,64.1,0.823214286,6.1,0.176785714,1.3,0.009254808,0.6,0.913259306,0.990745192,0.950354346,0.305314418,0.781262663,0.966823362,0.907115677,0.739584771,0.260415229,0.092884323,0.888677955,0.907115677,0.8803789,0.305314418,0.781262663,0.910506562,0.609874143,0.907115677,0.3405,0.0124,0.340625,0.009375,340.625,9.375,2835101.3,61755.7,8113.3,98.19634703,73.71004566,?,-1
abelha_anomalia_24h_k23,8,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.4,6.7,0,90.70776256,9.292237443,0,0.24232634,0.148842751,0.2797001,80.31932427,92.16615898,34.41946983,136.2183734,-101.7989036,0.477355137,1.891395139,-1.414040003,-4.059147899,-0.05628053,-844.0307674,0.990745192,64.1,0.819642857,6.1,0.180357143,1.3,0.009254808,0.6,0.913300739,0.990745192,0.950334995,0.303257665,0.766803529,0.961369433,0.907077626,0.73597529,0.26402471,0.092922374,0.885065801,0.907077626,0.879797821,0.303257665,0.766803529,0.906040952,0.609864467,0.907077626,0.3431,0.0138,0.340625,0.0140625,340.625,14.0625,2835876,61755.7,8113.3,98.19444444,73.64155251,?,-1
abelha_anomalia_24h_k23,9,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.3,6.8,0,90.57077626,9.429223744,0,0.211148215,0.149139032,0.27837994,80.36687518,91.62598351,34.41946983,28.86786453,5.5516053,0.477355137,0.400246832,0.077108304,-3.889230988,-0.053933587,-812.23521,0.990721154,64.1,0.833928571,6.2,0.166071429,1.2,0.009278846,0.6,0.912112672,0.990721154,0.949691488,0.23821995,0.78868926,0.968239842,0.905707763,0.74891518,0.25108482,0.094292237,0.862259114,0.905707763,0.875950422,0.23821995,0.78868926,0.912662504,0.592724532,0.905707763,0.3566,0.0129,0.346875,0.0125,346.875,12.5,2831541.4,61755.7,8113.3,98.20015221,73.86130137,?,-1
abelha_anomalia_24h_k23,10,weka.classifiers.trees.RandomForest,'-P 100 -I 400 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1.11684E+18,10,2.02E+07,648.9,72.1,65.8,6.3,0,91.26331811,8.736681887,0,0.281628389,0.149412243,0.278302386,80.67676071,91.70290103,34.41946983,29.26193985,5.157529988,0.477355137,0.405861289,0.071493847,-4.326354394,-0.059991842,-898.5337679,0.993822115,64.3,0.796428571,5.9,0.203571429,1.5,0.006177885,0.4,0.91610277,0.993822115,0.953308136,0.356566902,0.771659298,0.96514877,0.912633181,0.715239637,0.284760363,0.087366819,0.900158274,0.912633181,0.886998177,0.356566902,0.771659298,0.909981132,0.630441947,0.912633181,0.3934,0.0142,0.3625,0.015625,362.5,15.625,2842755.9,61755.7,8113.3,98.05936073,74.26655251,?,-1
