Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Num_Fold,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
abelha_anomalia_3h_k2,11,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68.3,5.9,0,92.04684685,7.953153153,0,0.358218527,0.132903283,0.265782193,71.83820521,87.64347222,35.37289893,29.22153118,6.151367751,0.476688161,0.393885995,0.082802166,9.467569483,0.127501993,1970.552599,0.994007237,66.2,0.723214286,5.5,0.276785714,2.1,0.005992763,0.4,0.923607619,0.994007237,0.957405444,0.406588804,0.533281644,0.886305289,0.920468468,0.649675518,0.350324482,0.079531532,0.901673376,0.920468468,0.898558769,0.406588804,0.533281644,0.839537377,0.670330539,0.920468468,0.2904,1.00E-04,0.290625,0,290.625,0,11222,63511.4,8306.6,99.86666667,98.72072072,?
abelha_anomalia_3h_k2,12,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68.4,5.8,0,92.18558559,7.814414414,0,0.367915736,0.13204959,0.263670961,71.55711741,87.09504009,35.37289893,28.81869705,6.554201885,0.476688161,0.388238416,0.088449745,9.77495963,0.131778939,2037.197287,0.994007237,66.2,0.716071429,5.4,0.283928571,2.2,0.005992763,0.4,0.924970674,0.994007237,0.958152729,0.428907339,0.535680364,0.886428188,0.921855856,0.643920048,0.356079952,0.078144144,0.910051926,0.921855856,0.900943276,0.428907339,0.535680364,0.83915656,0.676130977,0.921855856,0.3182,0,0.2984375,0.003125,298.4375,3.125,11222,63511.4,8306.6,99.86666667,98.58648649,?
abelha_anomalia_3h_k2,13,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68.4,5.8,0,92.18558559,7.814414414,0,0.401107004,0.135754601,0.268332998,73.48588244,88.5636651,35.37289893,30.26563161,5.107267322,0.476688161,0.407826891,0.06886127,8.834861579,0.119120075,1840.272222,0.992537313,66.1,0.692857143,5.3,0.307142857,2.3,0.007462687,0.5,0.926083443,0.992537313,0.958018086,0.473303387,0.542887026,0.885375714,0.921855856,0.622175685,0.377824315,0.078144144,0.922054327,0.921855856,0.903640131,0.473303387,0.542887026,0.838811085,0.694110053,0.921855856,0.2745,0,0.2734375,0,273.4375,0,11222,63511.4,8306.6,99.45945946,98.31261261,?
abelha_anomalia_3h_k2,14,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68.5,5.7,0,92.31711712,7.682882883,0,0.393845214,0.129329163,0.266315542,69.95640419,87.81322155,35.37289893,29.56846151,5.804437424,0.476688161,0.398553109,0.078135052,9.794545376,0.131934475,2038.93939,0.996969697,66.4,0.723214286,5.5,0.276785714,2.1,0.003030303,0.2,0.923525897,0.996969697,0.95882409,0.479835652,0.548423871,0.891405294,0.923171171,0.64941576,0.35058424,0.076828829,0.924188927,0.923171171,0.903718605,0.479835652,0.548423871,0.843987988,0.690321136,0.923171171,0.2772,1.00E-04,0.275,0,275,0,11222,63511.4,8306.6,99.72972973,98.45045045,?
abelha_anomalia_3h_k2,15,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68.6,5.6,0,92.44864865,7.551351351,0,0.390677631,0.133278806,0.262186007,72.09098677,86.44451665,35.37289893,28.80580051,6.567098422,0.476688161,0.388380837,0.088307324,9.656877438,0.129990455,2010.126433,0.996969697,66.4,0.710714286,5.4,0.289285714,2.2,0.003030303,0.2,0.924984005,0.996969697,0.959563499,0.455275036,0.532996543,0.885161752,0.924486486,0.638231075,0.361768925,0.075513514,0.914234295,0.924486486,0.903908926,0.455275036,0.532996543,0.837911571,0.687433265,0.924486486,0.2893,2.00E-04,0.284375,0,284.375,0,11222,63511.4,8306.6,99.86486486,98.51981982,?
abelha_anomalia_3h_k2,16,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68.4,5.8,0,92.18378378,7.816216216,0,0.399344098,0.135513611,0.264675565,73.33513349,87.30512341,35.37289893,29.04745097,6.325447958,0.476688161,0.391441408,0.085246753,9.141598721,0.123158117,1903.495778,0.990954319,66,0.683928571,5.2,0.316071429,2.4,0.009045681,0.6,0.927417912,0.990954319,0.957926314,0.472543819,0.528124798,0.883735114,0.921837838,0.61481209,0.38518791,0.078162162,0.921166599,0.921837838,0.90371228,0.472543819,0.528124798,0.838163476,0.693091945,0.921837838,0.2992,1.00E-04,0.2984375,0,298.4375,0,11222,63511.4,8306.6,99.72972973,98.44954955,?
abelha_anomalia_3h_k2,17,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68,6.2,0,91.64864865,8.351351351,0,0.368120235,0.13879611,0.273558137,75.13462337,90.27588734,35.37289893,30.61619185,4.756707088,0.476688161,0.412452703,0.064235458,8.110813902,0.109414326,1689.413822,0.989529625,65.9,0.721428571,5.5,0.278571429,2.1,0.010470375,0.7,0.923104358,0.989529625,0.955079151,0.433445873,0.543844899,0.893097869,0.916486486,0.648385433,0.351614567,0.083513514,0.911484929,0.916486486,0.898167524,0.433445873,0.543844899,0.845830076,0.678145636,0.916486486,0.3026,1.00E-04,0.3,0,300,0,11222,63511.4,8306.6,99.5963964,98.38198198,?
abelha_anomalia_3h_k2,18,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68.6,5.6,0,92.45225225,7.547747748,0,0.414273877,0.132292691,0.262227705,71.56812205,86.50747293,35.37289893,28.37809781,6.994801121,0.476688161,0.382494915,0.094193246,9.788097976,0.131908015,2038.08602,0.995499774,66.3,0.698214286,5.3,0.301785714,2.3,0.004500226,0.3,0.926048092,0.995499774,0.959470215,0.494439081,0.539276426,0.888823607,0.924522523,0.627237034,0.372762966,0.075477477,0.92591252,0.924522523,0.906684365,0.494439081,0.539276426,0.843123172,0.701225006,0.924522523,0.3109,1.00E-04,0.3109375,0,310.9375,0,11222,63511.4,8306.6,99.86486486,98.51801802,?
abelha_anomalia_3h_k2,19,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68.6,5.6,0,92.45585586,7.544144144,0,0.401294549,0.131596949,0.262500634,71.17124131,86.51600243,35.37289893,29.06650315,6.306395785,0.476688161,0.391612111,0.08507605,9.722403339,0.131091098,2023.547563,0.993962008,66.2,0.682142857,5.2,0.317857143,2.4,0.006037992,0.4,0.927693331,0.993962008,0.959501672,0.446832932,0.539691155,0.889417779,0.924558559,0.612739408,0.387260592,0.075441441,0.905469406,0.924558559,0.904426161,0.446832932,0.539691155,0.842888579,0.691983881,0.924558559,0.2848,0,0.284375,0,284.375,0,11222,63511.4,8306.6,99.72972973,98.31351351,?
abelha_anomalia_3h_k2,20,weka.classifiers.functions.MultilayerPerceptron,"-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H \""1-2",-5.99061E+18,10,2.02E+07,667.8,74.2,68.4,5.8,0,92.18558559,7.814414414,0,0.380067893,0.134403538,0.266929254,72.77530396,88.13520375,35.37289893,29.42287156,5.950027373,0.476688161,0.396414991,0.08027317,9.012554076,0.121489412,1877.49078,0.993984622,66.2,0.716071429,5.4,0.283928571,2.2,0.006015378,0.4,0.924706786,0.993984622,0.95805964,0.439926023,0.536324062,0.890050752,0.921855856,0.643942662,0.356057338,0.078144144,0.910409854,0.921855856,0.902369586,0.439926023,0.536324062,0.843275041,0.682943961,0.921855856,0.2969,0,0.2875,0,287.5,0,11222,63511.4,8306.6,99.73153153,98.51891892,?
