Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Num_Fold,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
abelha_anomalia_3h_k2,1,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.6,7.6,0,89.75855856,10.24144144,0,0,0.102414414,0.319863853,55.36289138,105.5218472,35.37289893,8162.4,-8127.027101,0.476688161,109.9930811,-109.5163929,9.311551684,0.125497885,1938.379962,1,66.6,1,7.6,0,0,0,0,0.897585586,1,0.946017095,0,0.5,0.897585586,0.897585586,0.897585586,0.102414414,0.102414414,0.805700927,0.897585586,0.849154076,0,0.5,0.816230683,0.473008548,0.897585586,0.089,0.0077,0.0875,0.0078125,87.5,7.8125,59650.8,63511.4,8306.6,89.75855856,50,?
abelha_anomalia_3h_k2,2,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.4,7.8,0,89.48828829,10.51171171,0,-0.004388715,0.105117117,0.323981911,56.87020297,106.9281867,35.37289893,8377.2,-8341.827101,0.476688161,112.8957838,-112.4190956,8.627965111,0.116260228,1796.85964,0.997014925,66.4,1,7.6,0,0,0.002985075,0.2,0.897322823,0.997014925,0.944506814,-0.005387166,0.498507463,0.897330666,0.894882883,0.897867958,0.102132042,0.105117117,0.80546302,0.894882883,0.847786659,-0.005387166,0.498507463,0.815999877,0.472253407,0.894882883,0.0993,0.0084,0.1015625,0.0046875,101.5625,4.6875,59768.2,63511.4,8306.6,89.48828829,50,?
abelha_anomalia_3h_k2,3,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.6,7.6,0,89.75855856,10.24144144,0,0,0.102414414,0.319863853,55.36289138,105.5218472,35.37289893,8162.4,-8127.027101,0.476688161,109.9930811,-109.5163929,9.311551684,0.125497885,1938.379962,1,66.6,1,7.6,0,0,0,0,0.897585586,1,0.946017095,0,0.5,0.897585586,0.897585586,0.897585586,0.102414414,0.102414414,0.805700927,0.897585586,0.849154076,0,0.5,0.816230683,0.473008548,0.897585586,0.0899,0.0083,0.0890625,0.0109375,89.0625,10.9375,59656.6,63511.4,8306.6,89.75855856,50,?
abelha_anomalia_3h_k2,4,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.6,7.6,0,89.75855856,10.24144144,0,0,0.102414414,0.319863853,55.36289138,105.5218472,35.37289893,8162.4,-8127.027101,0.476688161,109.9930811,-109.5163929,9.311551684,0.125497885,1938.379962,1,66.6,1,7.6,0,0,0,0,0.897585586,1,0.946017095,0,0.5,0.897585586,0.897585586,0.897585586,0.102414414,0.102414414,0.805700927,0.897585586,0.849154076,0,0.5,0.816230683,0.473008548,0.897585586,0.0964,0.0074,0.0953125,0.009375,95.3125,9.375,59695.6,63511.4,8306.6,89.75855856,50,?
abelha_anomalia_3h_k2,5,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.6,7.6,0,89.75855856,10.24144144,0,0,0.102414414,0.319863853,55.36289138,105.5218472,35.37289893,8162.4,-8127.027101,0.476688161,109.9930811,-109.5163929,9.311551684,0.125497885,1938.379962,1,66.6,1,7.6,0,0,0,0,0.897585586,1,0.946017095,0,0.5,0.897585586,0.897585586,0.897585586,0.102414414,0.102414414,0.805700927,0.897585586,0.849154076,0,0.5,0.816230683,0.473008548,0.897585586,0.0936,0.0085,0.09375,0.0078125,93.75,7.8125,59647.2,63511.4,8306.6,89.75855856,50,?
abelha_anomalia_3h_k2,6,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.6,7.6,0,89.75855856,10.24144144,0,0,0.102414414,0.319863853,55.36289138,105.5218472,35.37289893,8162.4,-8127.027101,0.476688161,109.9930811,-109.5163929,9.311551684,0.125497885,1938.379962,1,66.6,1,7.6,0,0,0,0,0.897585586,1,0.946017095,0,0.5,0.897585586,0.897585586,0.897585586,0.102414414,0.102414414,0.805700927,0.897585586,0.849154076,0,0.5,0.816230683,0.473008548,0.897585586,0.091,0.0081,0.0890625,0.0109375,89.0625,10.9375,59652.6,63511.4,8306.6,89.75855856,50,?
abelha_anomalia_3h_k2,7,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.6,7.6,0,89.75855856,10.24144144,0,0,0.102414414,0.319863853,55.36289138,105.5218472,35.37289893,8162.4,-8127.027101,0.476688161,109.9930811,-109.5163929,9.311551684,0.125497885,1938.379962,1,66.6,1,7.6,0,0,0,0,0.897585586,1,0.946017095,0,0.5,0.897585586,0.897585586,0.897585586,0.102414414,0.102414414,0.805700927,0.897585586,0.849154076,0,0.5,0.816230683,0.473008548,0.897585586,0.1015,0.0086,0.1,0.0109375,100,10.9375,59691.6,63511.4,8306.6,89.75855856,50,?
abelha_anomalia_3h_k2,8,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.5,7.7,0,89.62342342,10.37657658,0,-0.002461538,0.103765766,0.321858348,56.07855043,106.164074,35.37289893,8269.8,-8234.427101,0.476688161,111.4444324,-110.9677443,8.96792279,0.120854251,1866.549267,0.998484848,66.5,1,7.6,0,0,0.001515152,0.1,0.897437492,0.998484848,0.945256561,-0.00407485,0.499242424,0.897439736,0.896234234,0.897749386,0.102250614,0.103765766,0.805568844,0.896234234,0.848475761,-0.00407485,0.499242424,0.816100601,0.472628281,0.896234234,0.0953,0.0082,0.0953125,0.0046875,95.3125,4.6875,59729.2,63511.4,8306.6,89.62342342,50,?
abelha_anomalia_3h_k2,9,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.6,7.6,0,89.75855856,10.24144144,0,0,0.102414414,0.319863853,55.36289138,105.5218472,35.37289893,8162.4,-8127.027101,0.476688161,109.9930811,-109.5163929,9.311551684,0.125497885,1938.379962,1,66.6,1,7.6,0,0,0,0,0.897585586,1,0.946017095,0,0.5,0.897585586,0.897585586,0.897585586,0.102414414,0.102414414,0.805700927,0.897585586,0.849154076,0,0.5,0.816230683,0.473008548,0.897585586,0.0908,0.0081,0.090625,0.00625,90.625,6.25,59794.6,63511.4,8306.6,89.75855856,50,?
abelha_anomalia_3h_k2,10,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,667.8,74.2,66.6,7.6,0,89.75855856,10.24144144,0,0,0.102414414,0.319863853,55.36289138,105.5218472,35.37289893,8162.4,-8127.027101,0.476688161,109.9930811,-109.5163929,9.311551684,0.125497885,1938.379962,1,66.6,1,7.6,0,0,0,0,0.897585586,1,0.946017095,0,0.5,0.897585586,0.897585586,0.897585586,0.102414414,0.102414414,0.805700927,0.897585586,0.849154076,0,0.5,0.816230683,0.473008548,0.897585586,0.0863,0.0075,0.0859375,0.0078125,85.9375,7.8125,59554.4,63511.4,8306.6,89.75855856,50,?
